schemaVersion,recordType,source.name,source.url,content.title,content.description,content.publishedAt,content.topic,collectedAt
1.0,NEWS,The Times of India,https://news.google.com/rss/articles/CBMikwJBVV95cUxOaC00VHJmRU9mUy1pREVBTWYwN1FpWE0za2dyLUpaN3NFZ0diSExOVnV1WEhWX0lIcVF1STJ3bjdXTHVSQkQ0clphdTIxd01nODU0NTl1cWhZbXZ4UlNVbi1OU3JPUk1heXJmYnJFcEFibHpCdUM3cVpqcHVUSDhDQ0NjRXBRRWZUSVBzbk9hOXNiemlxZ0pneXk2WF9BVFpBN01kbGttYUliQmVnZmpYaEtob05LanRBT1VxTlBxTl9TZ0o4NUVkT0tEVWtXcHZibXdaaFBoXzFIS0VVUDJ1WUhENVVUWDg5OWJlaWVhNEp1RjBMSGpLcDlZd3JfbFBkeE90UkNtY2hTd2pxT0JMOEFYZ9IBkwJBVV95cUxOaC00VHJmRU9mUy1pREVBTWYwN1FpWE0za2dyLUpaN3NFZ0diSExOVnV1WEhWX0lIcVF1STJ3bjdXTHVSQkQ0clphdTIxd01nODU0NTl1cWhZbXZ4UlNVbi1OU3JPUk1heXJmYnJFcEFibHpCdUM3cVpqcHVUSDhDQ0NjRXBRRWZUSVBzbk9hOXNiemlxZ0pneXk2WF9BVFpBN01kbGttYUliQmVnZmpYaEtob05LanRBT1VxTlBxTl9TZ0o4NUVkT0tEVWtXcHZibXdaaFBoXzFIS0VVUDJ1WUhENVVUWDg5OWJlaWVhNEp1RjBMSGpLcDlZd3JfbFBkeE90UkNtY2hTd2pxT0JMOEFYZw?oc=5,Global innovation hub to AI skills training for 1 cr youth: PM Modi outlines nation's tech ambitions - The Times of India,"<a href=""https://news.google.com/rss/articles/CBMikwJBVV95cUxOaC00VHJmRU9mUy1pREVBTWYwN1FpWE0za2dyLUpaN3NFZ0diSExOVnV1WEhWX0lIcVF1STJ3bjdXTHVSQkQ0clphdTIxd01nODU0NTl1cWhZbXZ4UlNVbi1OU3JPUk1heXJmYnJFcEFibHpCdUM3cVpqcHVUSDhDQ0NjRXBRRWZUSVBzbk9hOXNiemlxZ0pneXk2WF9BVFpBN01kbGttYUliQmVnZmpYaEtob05LanRBT1VxTlBxTl9TZ0o4NUVkT0tEVWtXcHZibXdaaFBoXzFIS0VVUDJ1WUhENVVUWDg5OWJlaWVhNEp1RjBMSGpLcDlZd3JfbFBkeE90UkNtY2hTd2pxT0JMOEFYZ9IBkwJBVV95cUxOaC00VHJmRU9mUy1pREVBTWYwN1FpWE0za2dyLUpaN3NFZ0diSExOVnV1WEhWX0lIcVF1STJ3bjdXTHVSQkQ0clphdTIxd01nODU0NTl1cWhZbXZ4UlNVbi1OU3JPUk1heXJmYnJFcEFibHpCdUM3cVpqcHVUSDhDQ0NjRXBRRWZUSVBzbk9hOXNiemlxZ0pneXk2WF9BVFpBN01kbGttYUliQmVnZmpYaEtob05LanRBT1VxTlBxTl9TZ0o4NUVkT0tEVWtXcHZibXdaaFBoXzFIS0VVUDJ1WUhENVVUWDg5OWJlaWVhNEp1RjBMSGpLcDlZd3JfbFBkeE90UkNtY2hTd2pxT0JMOEFYZw?oc=5"" target=""_blank"">Global innovation hub to AI skills training for 1 cr youth: PM Modi outlines nation's tech ambitions</a>&nbsp;&nbsp;<font color=""#6f6f6f"">The Times of India</font>",2026-08-15T14:05:00+00:00,artificial intelligence,2026-08-16T05:40:45.794638+00:00
1.0,NEWS,bgr.com,https://news.google.com/rss/articles/CBMie0FVX3lxTE81Nkt2ZGVfSnR5V1puZTNZM3I3Q1NUTDRQNFBUWk9oRkgySk9PdU9wTnRoTTBqYS13bHVleW5KYm9jejBLZmZkNWdnYThmQWRjZlFnUURRaURncHFTZzBRMWZWbGs3MVUzT3ZST0JZS1ZZSEtKeWpXc0hlbw?oc=5,11 Essential Galaxy Watch Apps You Should Install In 2026 - bgr.com,"<a href=""https://news.google.com/rss/articles/CBMie0FVX3lxTE81Nkt2ZGVfSnR5V1puZTNZM3I3Q1NUTDRQNFBUWk9oRkgySk9PdU9wTnRoTTBqYS13bHVleW5KYm9jejBLZmZkNWdnYThmQWRjZlFnUURRaURncHFTZzBRMWZWbGs3MVUzT3ZST0JZS1ZZSEtKeWpXc0hlbw?oc=5"" target=""_blank"">11 Essential Galaxy Watch Apps You Should Install In 2026</a>&nbsp;&nbsp;<font color=""#6f6f6f"">bgr.com</font>",2026-08-15T14:02:00+00:00,natural language processing,2026-08-16T05:40:54.842463+00:00
1.0,NEWS,shabait.com,https://news.google.com/rss/articles/CBMiswFBVV95cUxPV2Z3WW53RE4xcE9SbFJjZWFXSzQ1Mk9EZXNzNm1BekItdm9vZmpfR2tjSkNMWjRSaWRTczVXNDB5enJIam1vOUxyT1BnVmpjbGo3bGxtVFVTTXdFZVNjaU1nVkhaejBIdk1zeTZJcF91M2w0c1lidTFUTWxlNGM5M3ZpdUs2OUZ0aDJkcWtuVjl5d0RRVUlJZnJpSTlacXJQMnpyRDZGWUI3b0FXVFpiSlNkNA?oc=5,Technology as a Bridge Between Generations: A Conversation with Shambko Apps Group - shabait.com,"<a href=""https://news.google.com/rss/articles/CBMiswFBVV95cUxPV2Z3WW53RE4xcE9SbFJjZWFXSzQ1Mk9EZXNzNm1BekItdm9vZmpfR2tjSkNMWjRSaWRTczVXNDB5enJIam1vOUxyT1BnVmpjbGo3bGxtVFVTTXdFZVNjaU1nVkhaejBIdk1zeTZJcF91M2w0c1lidTFUTWxlNGM5M3ZpdUs2OUZ0aDJkcWtuVjl5d0RRVUlJZnJpSTlacXJQMnpyRDZGWUI3b0FXVFpiSlNkNA?oc=5"" target=""_blank"">Technology as a Bridge Between Generations: A Conversation with Shambko Apps Group</a>&nbsp;&nbsp;<font color=""#6f6f6f"">shabait.com</font>",2026-08-15T14:01:56+00:00,computer vision,2026-08-16T05:40:53.903270+00:00
1.0,NEWS,trendhunter.com,https://news.google.com/rss/articles/CBMiWEFVX3lxTE9sM1cwb0ZRM3hicnFJLVZpcjVsWnVObkZwSFgyTllyTDYyaGtkc0R1dkNVYWJWV3dfbUZtYnJCQ2lfdEpEWTBjZkdBeDM5dUFIdENiODdjUnY?oc=5,"AI Research Agents: Wordwriter Helps Authors Research, Create And Repurpose Content… - trendhunter.com","<a href=""https://news.google.com/rss/articles/CBMiWEFVX3lxTE9sM1cwb0ZRM3hicnFJLVZpcjVsWnVObkZwSFgyTllyTDYyaGtkc0R1dkNVYWJWV3dfbUZtYnJCQ2lfdEpEWTBjZkdBeDM5dUFIdENiODdjUnY?oc=5"" target=""_blank"">AI Research Agents: Wordwriter Helps Authors Research, Create And Repurpose Content…</a>&nbsp;&nbsp;<font color=""#6f6f6f"">trendhunter.com</font>",2026-08-15T14:01:04+00:00,AI research,2026-08-16T05:40:51.591602+00:00
1.0,NEWS,StartupHub.ai,https://news.google.com/rss/articles/CBMimAFBVV95cUxON0V2MzI4dUZPRUxPMWItZkZXNzlFaFVEQW9zRlNsNWs4U1ZfWmdFVTMwMDBnYmZIZy1SOGhoZG5LX1dEcTFIYm1NQmk0Z1YwalBPQ2g2cjBKVy1IT0FwTnZvY2xpVE9pbzlKXzRWZHI2NHBMYi1QU0k4anMwaTc4ZWo5TTg5UU55M1BFRy1UMlNZMi1kQU42QQ?oc=5,Databricks AI Functions Arrive - StartupHub.ai,"<a href=""https://news.google.com/rss/articles/CBMimAFBVV95cUxON0V2MzI4dUZPRUxPMWItZkZXNzlFaFVEQW9zRlNsNWs4U1ZfWmdFVTMwMDBnYmZIZy1SOGhoZG5LX1dEcTFIYm1NQmk0Z1YwalBPQ2g2cjBKVy1IT0FwTnZvY2xpVE9pbzlKXzRWZHI2NHBMYi1QU0k4anMwaTc4ZWo5TTg5UU55M1BFRy1UMlNZMi1kQU42QQ?oc=5"" target=""_blank"">Databricks AI Functions Arrive</a>&nbsp;&nbsp;<font color=""#6f6f6f"">StartupHub.ai</font>",2026-08-15T13:49:03+00:00,AI startup,2026-08-16T05:40:50.386546+00:00
1.0,NEWS,24/7 Wall St.,https://news.google.com/rss/articles/CBMizAFBVV95cUxOUi0xcU1nekc1XzR5SGluWVU4c2ZrUklETUF0OHhLS2p3UHR4bFprYkpkTWEwZ2hBVld4a0VFRmgtYVN1Z1Q4XzhMTDJobnZHdzlVTVZiOV8tS3pmME44RE9HSUJTcUFMMFpnMTA1dTZ6VHZuRVc3cE5vLVZvOXFSdzJoYWotSDNBTndmTUYtaWYyRkxhdHlyWEt2bWltcy1XcFhfd1l4Z3dmZjVIajhrRzMxdF9iTGtaWHpPTl9xMHVRcmdTMTdTSXdfYjM?oc=5,Nvidia's Secret $21 Billion SpaceX Windfall - How One Chip Deal Turned Into a Rocket Fortune - 24/7 Wall St.,"<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxOUi0xcU1nekc1XzR5SGluWVU4c2ZrUklETUF0OHhLS2p3UHR4bFprYkpkTWEwZ2hBVld4a0VFRmgtYVN1Z1Q4XzhMTDJobnZHdzlVTVZiOV8tS3pmME44RE9HSUJTcUFMMFpnMTA1dTZ6VHZuRVc3cE5vLVZvOXFSdzJoYWotSDNBTndmTUYtaWYyRkxhdHlyWEt2bWltcy1XcFhfd1l4Z3dmZjVIajhrRzMxdF9iTGtaWHpPTl9xMHVRcmdTMTdTSXdfYjM?oc=5"" target=""_blank"">Nvidia's Secret $21 Billion SpaceX Windfall - How One Chip Deal Turned Into a Rocket Fortune</a>&nbsp;&nbsp;<font color=""#6f6f6f"">24/7 Wall St.</font>",2026-08-15T13:41:48+00:00,AI startup,2026-08-16T05:40:50.386001+00:00
1.0,NEWS,simplywall.st,https://news.google.com/rss/articles/CBMi5AFBVV95cUxNNEJmYmc5T2FiZVBlM0RQLWhfeFp3dVdCNXhIbTJUTllhVXBXSGswejVxbWk1TkczMnVvU3N2MzZ0eGxkN0pKaXh6YVFBRzE4b3l1eXFKUGVnTC1PSkVDX2hIMXhvV3BpMDhpRmV4YXJIVlZTQmNESGhuQlJCcVlJRW9LZF9CVXNIcUFTWkc2Z19mTUNCWlFHT29ZSkluX29lLU1UYTdweHV1U3VMQlhlUVc1YVZvajdSaGpENTlYZ2E4cWVlUkpsZnhNRGV4VXl5TmJqaFZWMEFYVE5ZZ0pWc2RVTmrSAeQBQVVfeXFMTTRCZmJnOU9hYmVQZTNEUC1oX3had3VXQjV4SG0yVE5ZYVVwV0hrMHo1cW1pNU5HMzJ1b1NzdjM2dHhsZDdKSml4emFRQUcxOG95dXlxSlBlZ0wtT0pFQ19oSDF4b1dwaTA4aUZleGFySFZWU0JjREhobkJSQnFZSUVvS2RfQlVzSHFBU1pHNmdfZk1DQlpRR09vWUpJbl9vZS1NVGE3cHh1dVN1TEJYZVFXNWFWb2o3UmhqRDU5WGdhOHFlZVJKbGZ4TURleFV5eU5iamhWVjBBWFROWWdKVnNkVU5q?oc=5,3 Indian AI Stocks Riding Demand For Enterprise Software And Digital Innovation - simplywall.st,"<a href=""https://news.google.com/rss/articles/CBMi5AFBVV95cUxNNEJmYmc5T2FiZVBlM0RQLWhfeFp3dVdCNXhIbTJUTllhVXBXSGswejVxbWk1TkczMnVvU3N2MzZ0eGxkN0pKaXh6YVFBRzE4b3l1eXFKUGVnTC1PSkVDX2hIMXhvV3BpMDhpRmV4YXJIVlZTQmNESGhuQlJCcVlJRW9LZF9CVXNIcUFTWkc2Z19mTUNCWlFHT29ZSkluX29lLU1UYTdweHV1U3VMQlhlUVc1YVZvajdSaGpENTlYZ2E4cWVlUkpsZnhNRGV4VXl5TmJqaFZWMEFYVE5ZZ0pWc2RVTmrSAeQBQVVfeXFMTTRCZmJnOU9hYmVQZTNEUC1oX3had3VXQjV4SG0yVE5ZYVVwV0hrMHo1cW1pNU5HMzJ1b1NzdjM2dHhsZDdKSml4emFRQUcxOG95dXlxSlBlZ0wtT0pFQ19oSDF4b1dwaTA4aUZleGFySFZWU0JjREhobkJSQnFZSUVvS2RfQlVzSHFBU1pHNmdfZk1DQlpRR09vWUpJbl9vZS1NVGE3cHh1dVN1TEJYZVFXNWFWb2o3UmhqRDU5WGdhOHFlZVJKbGZ4TURleFV5eU5iamhWVjBBWFROWWdKVnNkVU5q?oc=5"" target=""_blank"">3 Indian AI Stocks Riding Demand For Enterprise Software And Digital Innovation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">simplywall.st</font>",2026-08-15T13:30:58+00:00,artificial intelligence,2026-08-16T05:40:45.794298+00:00
1.0,NEWS,simplywall.st,https://news.google.com/rss/articles/CBMi3wFBVV95cUxQY2VVLURYamNJbGpWb0RROWc1azdncXdfVi0wZlgxSUR5UTZNekpaRXB6SmJIWElPRUdLZnZYY1Fvb1JrU3lfSlpjMUQxUnozdEtqSUVkbWpsWmQxdXF5dFF3T2VoVGFXVVdVUVl3elpYUGJaQl9FSmgzd0drT3lYVHdpSkI5RlBXMFBwejRaMTFydEgtc29HWWtJajJzbE8wMG9hVVlEbkNKNVNuU0hRODhtLTVydklkT011TUdlb3dLN2NqTTZCcVBNbW0zcmJNNHdnWmcyaGhvUTdOVnhz0gHkAUFVX3lxTE00QmZiZzlPYWJlUGUzRFAtaF94Wnd1V0I1eEhtMlROWWFVcFdIazB6NXFtaTVORzMydW9Tc3YzNnR4bGQ3SkppeHphUUFHMThveXV5cUpQZWdMLU9KRUNfaEgxeG9XcGkwOGlGZXhhckhWVlNCY0RIaG5CUkJxWUlFb0tkX0JVc0hxQVNaRzZnX2ZNQ0JaUUdPb1lKSW5fb2UtTVRhN3B4dXVTdUxCWGVRVzVhVm9qN1JoakQ1OVhnYThxZWVSSmxmeE1EZXhVeXlOYmpoVlYwQVhUTllnSlZzZFVOag?oc=5,3 Indian AI Stocks Riding Demand For Enterprise Software And Digital Innovation - simplywall.st,"<a href=""https://news.google.com/rss/articles/CBMi3wFBVV95cUxQY2VVLURYamNJbGpWb0RROWc1azdncXdfVi0wZlgxSUR5UTZNekpaRXB6SmJIWElPRUdLZnZYY1Fvb1JrU3lfSlpjMUQxUnozdEtqSUVkbWpsWmQxdXF5dFF3T2VoVGFXVVdVUVl3elpYUGJaQl9FSmgzd0drT3lYVHdpSkI5RlBXMFBwejRaMTFydEgtc29HWWtJajJzbE8wMG9hVVlEbkNKNVNuU0hRODhtLTVydklkT011TUdlb3dLN2NqTTZCcVBNbW0zcmJNNHdnWmcyaGhvUTdOVnhz0gHkAUFVX3lxTE00QmZiZzlPYWJlUGUzRFAtaF94Wnd1V0I1eEhtMlROWWFVcFdIazB6NXFtaTVORzMydW9Tc3YzNnR4bGQ3SkppeHphUUFHMThveXV5cUpQZWdMLU9KRUNfaEgxeG9XcGkwOGlGZXhhckhWVlNCY0RIaG5CUkJxWUlFb0tkX0JVc0hxQVNaRzZnX2ZNQ0JaUUdPb1lKSW5fb2UtTVRhN3B4dXVTdUxCWGVRVzVhVm9qN1JoakQ1OVhnYThxZWVSSmxmeE1EZXhVeXlOYmpoVlYwQVhUTllnSlZzZFVOag?oc=5"" target=""_blank"">3 Indian AI Stocks Riding Demand For Enterprise Software And Digital Innovation</a>&nbsp;&nbsp;<font color=""#6f6f6f"">simplywall.st</font>",2026-08-15T13:30:57+00:00,AI technology,2026-08-16T05:40:47.101368+00:00
1.0,NEWS,Arab News,https://news.google.com/rss/articles/CBMiU0FVX3lxTE85a29QNmpibEsta0dRYXR1OWVUTUJIVEVSMkVGdjJ3UFpPR1BCNF93STdPblhMRk45Rk5paTZrTFRuWGEtQzRxRi05V01oc1czaFJz?oc=5,"Bangladesh seeks Omani partnership to develop AI, biotech sectors - Arab News","<a href=""https://news.google.com/rss/articles/CBMiU0FVX3lxTE85a29QNmpibEsta0dRYXR1OWVUTUJIVEVSMkVGdjJ3UFpPR1BCNF93STdPblhMRk45Rk5paTZrTFRuWGEtQzRxRi05V01oc1czaFJz?oc=5"" target=""_blank"">Bangladesh seeks Omani partnership to develop AI, biotech sectors</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Arab News</font>",2026-08-15T13:24:57+00:00,AI research,2026-08-16T05:40:51.591901+00:00
1.0,NEWS,"International Business Times, Singapore Edition",https://news.google.com/rss/articles/CBMiowFBVV95cUxOWjJaUVJBbUphb3FoQ3g1YnhwVTZzU0pPQ3I5NENDUVduM005X25QaWo0RDFTRGh3UzY0d0hLOHQxZXFINGhuS2tURWljY3c0bzBGbGtrZXEtNmowNXNaZWtjR2dVbWZXSWNfZzJXaThNM3B5Q0hvaG1ObVRCZ05nU3BKOHhIcy01eFIxM2pNdXVOTUxSRVc0cThQVDBkaDA2cHVZ?oc=5,"Jeff Dean Leaves Google After 27 Years as Alphabet Reshuffles AI Leadership - International Business Times, Singapore Edition","<a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxOWjJaUVJBbUphb3FoQ3g1YnhwVTZzU0pPQ3I5NENDUVduM005X25QaWo0RDFTRGh3UzY0d0hLOHQxZXFINGhuS2tURWljY3c0bzBGbGtrZXEtNmowNXNaZWtjR2dVbWZXSWNfZzJXaThNM3B5Q0hvaG1ObVRCZ05nU3BKOHhIcy01eFIxM2pNdXVOTUxSRVc0cThQVDBkaDA2cHVZ?oc=5"" target=""_blank"">Jeff Dean Leaves Google After 27 Years as Alphabet Reshuffles AI Leadership</a>&nbsp;&nbsp;<font color=""#6f6f6f"">International Business Times, Singapore Edition</font>",2026-08-15T13:24:16+00:00,AI research,2026-08-16T05:40:51.592002+00:00
1.0,NEWS,english.hindusthansamachar.in,https://news.google.com/rss/articles/CBMikgFBVV95cUxPU2E5c2xQVmU2ZWZsYWpYMnd5RnE3OUVFdEhRODFrTHdSZFVud0Z2a1Z0cXM5Z1BfUU1qTE94NjZja0g5UFUtLUNiZUkxWG9kcXdCNGZkV2txbkRTbWphSnpCcEZWb0Y5aE9wRmNkczN1YlBjQXcxNVFSZUVKYzZGbUJLZjktTDRWUGdGT2o0Y2NZdw?oc=5,"Karnataka targets one lakh new jobs , plans AI education from Class 6 - english.hindusthansamachar.in","<a href=""https://news.google.com/rss/articles/CBMikgFBVV95cUxPU2E5c2xQVmU2ZWZsYWpYMnd5RnE3OUVFdEhRODFrTHdSZFVud0Z2a1Z0cXM5Z1BfUU1qTE94NjZja0g5UFUtLUNiZUkxWG9kcXdCNGZkV2txbkRTbWphSnpCcEZWb0Y5aE9wRmNkczN1YlBjQXcxNVFSZUVKYzZGbUJLZjktTDRWUGdGT2o0Y2NZdw?oc=5"" target=""_blank"">Karnataka targets one lakh new jobs , plans AI education from Class 6</a>&nbsp;&nbsp;<font color=""#6f6f6f"">english.hindusthansamachar.in</font>",2026-08-15T13:20:53+00:00,AI technology,2026-08-16T05:40:47.102605+00:00
1.0,NEWS,Fortune,https://news.google.com/rss/articles/CBMigAFBVV95cUxPdm1UTTkyME42NUw2U25SNWd2RWR6cjhWV1ZpMUVYRjRWQzhhUFBqUktEYnlXNnp4MFRQd2tGc25Zams1YkZaV255OEthV3JZdjhna1dBMUwwR0c2bTB0YngyOEhOOUFBbjdBLTdEeFpuSlNhWHdrSEpHR3lPdnBLMw?oc=5,'I have a chip on my shoulder.' Phoebe Gates wants her $185 million AI startup Phia to succeed with 'no ties to my privilege or my last name' - Fortune,"<a href=""https://news.google.com/rss/articles/CBMigAFBVV95cUxPdm1UTTkyME42NUw2U25SNWd2RWR6cjhWV1ZpMUVYRjRWQzhhUFBqUktEYnlXNnp4MFRQd2tGc25Zams1YkZaV255OEthV3JZdjhna1dBMUwwR0c2bTB0YngyOEhOOUFBbjdBLTdEeFpuSlNhWHdrSEpHR3lPdnBLMw?oc=5"" target=""_blank"">'I have a chip on my shoulder.' Phoebe Gates wants her $185 million AI startup Phia to succeed with 'no ties to my privilege or my last name'</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Fortune</font>",2026-08-15T13:20:00+00:00,AI startup,2026-08-16T05:40:50.385290+00:00
1.0,NEWS,Cryptopolitan,https://news.google.com/rss/articles/CBMiekFVX3lxTFA5U1B0VGlYMTNZUGtaZk8zUUpadXB5Z2dVcWhvUTJ1VExCLU4zQ3hPd3RhWXRJWmxoUGlHdTNnZlk5azYtQTM1NklWcTA5SGNvakNYQzQzN1BHT2dSeF9RRUl0NEhrNEV4QnFGRmpaZndUcHdnV0JQeUNB?oc=5,China’s Manus saga could make cross-border AI deals riskier - Cryptopolitan,"<a href=""https://news.google.com/rss/articles/CBMiekFVX3lxTFA5U1B0VGlYMTNZUGtaZk8zUUpadXB5Z2dVcWhvUTJ1VExCLU4zQ3hPd3RhWXRJWmxoUGlHdTNnZlk5azYtQTM1NklWcTA5SGNvakNYQzQzN1BHT2dSeF9RRUl0NEhrNEV4QnFGRmpaZndUcHdnV0JQeUNB?oc=5"" target=""_blank"">China’s Manus saga could make cross-border AI deals riskier</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cryptopolitan</font>",2026-08-15T13:19:14+00:00,AI startup,2026-08-16T05:40:50.386904+00:00
1.0,NEWS,ThePrint,https://news.google.com/rss/articles/CBMi3wFBVV95cUxNRmRlYWJucVJYZzBmN3BFSXhXVF9DaWJjUklCYVZsV2I2WnI3R25LQjZ6dF8wV0hRYUlGTDQ1aEJDMFhzelNJOTNjN1piclpQTkpCaTlvT0VXSk5OWURyVWdES2RPc3k3amY2Um52YTlvUExGZV84b0Z6NEdtV0p4Z2VtTXBSV29FYmtUaFVCUDBwOTNUWTlleGJlX0trdFRTSmg0VlhmSVBlb1R1TFlsQ0ZrR1l3Nng1d2g4SVp2MnlrNVA4VnpEX3paeUNzdjl2X1FDdGs1VkJrcVFJSmQ00gHfAUFVX3lxTE1GZGVhYm5xUlhnMGY3cEVJeFdUX0NpYmNSSUJhVmxXYjZacjdHbktCNnp0XzBXSFFhSUZMNDVoQkMwWHN6U0k5M2M3WmJyWlBOSkJpOW9PRVdKTk5ZRHJVZ0RLZE9zeTdqZjZSbnZhOW9QTEZlXzhvRno0R21XSnhnZW1NcFJXb0Via1RoVUJQMHA5M1RZOWV4YmVfS2t0VFNKaDRWWGZJUGVvVHVMWWxDRmtHWXc2eDV3aDhJWnYyeWs1UDhWekRfelp5Q3N2OXZfUUN0azVWQmtxUUlKZDQ?oc=5,"AI hubs across Karnataka, $3 tn economy by 2047—what CM Shivakumar promised in maiden I-Day speech - ThePrint","<a href=""https://news.google.com/rss/articles/CBMi3wFBVV95cUxNRmRlYWJucVJYZzBmN3BFSXhXVF9DaWJjUklCYVZsV2I2WnI3R25LQjZ6dF8wV0hRYUlGTDQ1aEJDMFhzelNJOTNjN1piclpQTkpCaTlvT0VXSk5OWURyVWdES2RPc3k3amY2Um52YTlvUExGZV84b0Z6NEdtV0p4Z2VtTXBSV29FYmtUaFVCUDBwOTNUWTlleGJlX0trdFRTSmg0VlhmSVBlb1R1TFlsQ0ZrR1l3Nng1d2g4SVp2MnlrNVA4VnpEX3paeUNzdjl2X1FDdGs1VkJrcVFJSmQ00gHfAUFVX3lxTE1GZGVhYm5xUlhnMGY3cEVJeFdUX0NpYmNSSUJhVmxXYjZacjdHbktCNnp0XzBXSFFhSUZMNDVoQkMwWHN6U0k5M2M3WmJyWlBOSkJpOW9PRVdKTk5ZRHJVZ0RLZE9zeTdqZjZSbnZhOW9QTEZlXzhvRno0R21XSnhnZW1NcFJXb0Via1RoVUJQMHA5M1RZOWV4YmVfS2t0VFNKaDRWWGZJUGVvVHVMWWxDRmtHWXc2eDV3aDhJWnYyeWs1UDhWekRfelp5Q3N2OXZfUUN0azVWQmtxUUlKZDQ?oc=5"" target=""_blank"">AI hubs across Karnataka, $3 tn economy by 2047—what CM Shivakumar promised in maiden I-Day speech</a>&nbsp;&nbsp;<font color=""#6f6f6f"">ThePrint</font>",2026-08-15T13:18:09+00:00,artificial intelligence,2026-08-16T05:40:45.794169+00:00
1.0,NEWS,How-To Geek,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOcUFtTmtMdkNKU2doSDAtWlQ2blhXN3Q4SnF5S3RWRVh0QXItRzlNYmllaHF2THJUS0pwXzlDbnZmM2xOVUlYV2pMX1BUMUpYTFVfczJxRzA3YXp3TUlkNks3MGhEamk1VkdPRDhoa0pJRFM0TFllUjJyaEF1LVFaY0ZoMXBpYnVucnQwNUk5YUtnZGI1WmpsWkwtMnBPeG80a1Y4SXdLRDI?oc=5,"AOL killed AIM years ago, but I brought it back and put Claude on my buddy list - How-To Geek","<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxOcUFtTmtMdkNKU2doSDAtWlQ2blhXN3Q4SnF5S3RWRVh0QXItRzlNYmllaHF2THJUS0pwXzlDbnZmM2xOVUlYV2pMX1BUMUpYTFVfczJxRzA3YXp3TUlkNks3MGhEamk1VkdPRDhoa0pJRFM0TFllUjJyaEF1LVFaY0ZoMXBpYnVucnQwNUk5YUtnZGI1WmpsWkwtMnBPeG80a1Y4SXdLRDI?oc=5"" target=""_blank"">AOL killed AIM years ago, but I brought it back and put Claude on my buddy list</a>&nbsp;&nbsp;<font color=""#6f6f6f"">How-To Geek</font>",2026-08-15T13:15:13+00:00,deep learning,2026-08-16T05:40:52.690646+00:00
1.0,NEWS,Arab News,https://news.google.com/rss/articles/CBMiVkFVX3lxTE51UzhrTnllZno3VjZhVUFpejVnZmcwekoyUGZyME12Zzd6cm9UaF9jV0VEVTdRVDRWVkFYYkUwQ0IycV80YTFWZHE0eDUwM3VhOHF6ZHp3?oc=5,"Bangladesh seeks Omani partnership to develop AI, biotech sectors - Arab News","<a href=""https://news.google.com/rss/articles/CBMiVkFVX3lxTE51UzhrTnllZno3VjZhVUFpejVnZmcwekoyUGZyME12Zzd6cm9UaF9jV0VEVTdRVDRWVkFYYkUwQ0IycV80YTFWZHE0eDUwM3VhOHF6ZHp3?oc=5"" target=""_blank"">Bangladesh seeks Omani partnership to develop AI, biotech sectors</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Arab News</font>",2026-08-15T13:14:26+00:00,AI technology,2026-08-16T05:40:47.102249+00:00
